AREA,PERIMETER,WCOLGEN02_,WCOLGEN021,DPTO,NOMBRE_DPT,MPIO,NOMBRE_MPI,NOMBRE_CAB,CLASEMUN,MPIOS,ZONA,OF_REG,REG_ZONAS,HECTARES,_ID
1123769626.56,152514.52911,529,276,27,CHOCO,073,BAGADO,BAGADO,CM,27073,ZONA07,DAMED,DAMEDZONA07,112376.963,526
162264894.655,56376.7124733,530,977,15,BOYACA,442,MARIPI,MARIPI,CM,15442,ZONA05,DABOG,DABOGZONA05,16226.489,527
95529248.9744,49413.1068965,531,983,15,BOYACA,580,QUIPAMA,QUIPAMA,CM,15580,ZONA05,DABOG,DABOGZONA05,9552.924999999999,528
54312763.8283,33135.7826725,532,928,15,BOYACA,500,OICATA,OICATA,CM,15500,ZONA07,DABOG,DABOGZONA07,5431.276,529
904154396.063,149950.959353,533,907,15,BOYACA,047,AQUITANIA,AQUITANIA,CM,15047,ZONA09,DABOG,DABOGZONA09,90415.44,530
44784902.1631,27044.1180447,534,913,15,BOYACA,362,IZA,IZA,CM,15362,ZONA09,DABOG,DABOGZONA09,4478.49,531
156477311.481,55662.4781044,535,920,15,BOYACA,814,TOCA,TOCA,CM,15814,ZONA07,DABOG,DABOGZONA07,15647.731,532
30355495.2824,25524.0456817,536,961,15,BOYACA,762,SORA,SORA,CM,15762,ZONA07,DABOG,DABOGZONA07,3035.55,533
221243980.503,65140.5955399,537,867,15,BOYACA,001,TUNJA,TUNJA,CM,15001,ZONA07,DABOG,DABOGZONA07,22124.398,534
72968793.7465,33395.4182943,538,968,15,BOYACA,808,TINJACA,TINJACA,CM,15808,ZONA05,DABOG,DABOGZONA05,7296.879,535
292442672.802,95209.50150490001,539,916,15,BOYACA,542,PESCA,PESCA,CM,15542,ZONA09,DABOG,DABOGZONA09,29244.267,536
60920624.0887,40713.6257823,540,929,15,BOYACA,187,CHIVATA,CHIVATA,CM,15187,ZONA07,DABOG,DABOGZONA07,6092.062,537
88572271.0513,40824.9559264,541,972,15,BOYACA,131,CALDAS,CALDAS,CM,15131,ZONA05,DABOG,DABOGZONA05,8857.227000000001,538
65534642.8289,35939.6022446,542,964,15,BOYACA,638,SACHICA,SACHICA,CM,15638,ZONA07,DABOG,DABOGZONA07,6553.464,539
104971854.219,47248.9799757,543,970,15,BOYACA,676,SAN MIGUEL DE SEMA,SAN MIGUEL DE SEMA,CM,15676,ZONA05,DABOG,DABOGZONA05,10497.185,540
78939298.2798,41838.0716545,544,412,05,ANTIOQUIA,145,CARAMANTA,CARAMANTA,CM,05145,ZONA06,DAMED,DAMEDZONA06,7893.93,541
170884947.259,59755.3710431,545,981,15,BOYACA,480,MUZO,MUZO,CM,15480,ZONA05,DABOG,DABOGZONA05,17088.495,542
46351796.0182,33626.6946189,546,914,15,BOYACA,226,CUITIVA,CUITIVA,CM,15226,ZONA09,DABOG,DABOGZONA09,4635.18,543
288579453.309,72053.1798902,547,262,17,CALDAS,513,PACORA,PACORA,CM,17513,ZONA01,DALES,DALESZONA01,28857.945,544
528713912.436,106078.25408,548,270,17,CALDAS,867,VICTORIA,VICTORIA,CM,17867,ZONA01,DALES,DALESZONA01,52871.391,545
106292354.191,46508.349764,549,762,25,CUNDINAMARCA,745,SIMIJACA,SIMIJACA,CM,25745,ZONA06,DABOG,DABOGZONA06,10629.235,546
207770901.336,63200.6592255,550,969,15,BOYACA,600,RAQUIRA,RAQUIRA,CM,15600,ZONA05,DABOG,DABOGZONA05,20777.09,547
3564831257.66,478491.489982,551,278,27,CHOCO,077,BAJO BAUDO,PIZARRO,CM,27077,ZONA07,DAMED,DAMEDZONA07,356483.126,548
33229070.9579,26009.7006394,552,960,15,BOYACA,224,CUCAITA,CUCAITA,CM,15224,ZONA07,DABOG,DABOGZONA07,3322.907,549
3244646417.66,391652.509547,553,862,85,CASANARE,325,SAN LUIS DE PALENQUE,SAN LUIS DE PALENQUE,CM,85325,ZONA10,DABOG,DABOGZONA10,324464.642,550
182560983.71,67136.8294396,554,917,15,BOYACA,822,TOTA,TOTA,CM,15822,ZONA09,DABOG,DABOGZONA09,18256.098,551
2522941366.88,230606.714388,555,848,85,CASANARE,001,YOPAL,YOPAL,CM,85001,ZONA10,DABOG,DABOGZONA10,252294.137,552
592606147.362,113423.843382,556,693,25,CUNDINAMARCA,148,CAPARRAPI,CAPARRAPI,CM,25148,ZONA05,DABOG,DABOGZONA05,59260.615,553
3045438268.94,332979.074451,557,865,85,CASANARE,430,TRINIDAD,TRINIDAD,CM,85430,ZONA10,DABOG,DABOGZONA10,304543.827,554
165216297.132,64250.4613001,558,959,15,BOYACA,646,SAMACA,SAMACA,CM,15646,ZONA06,DABOG,DABOGZONA06,16521.63,555
4335354703.94,322050.323867,559,840,99,VICHADA,624,SANTA ROSALIA,SANTA ROSALIA,CM,99624,ZONA16,DABOG,DABOGZONA16,433535.47,556
572505059.613,108056.279576,560,264,17,CALDAS,541,PENSILVANIA,PENSILVANIA,CM,17541,ZONA01,DALES,DALESZONA01,57250.506,557
353870543.496,93035.45494120001,561,265,17,CALDAS,614,RIOSUCIO,RIOSUCIO,CM,17614,ZONA01,DALES,DALESZONA01,35387.054,558
148609965.09,50678.0971305,562,930,15,BOYACA,740,SIACHOQUE,SIACHOQUE,CM,15740,ZONA08,DABOG,DABOGZONA08,14860.997,559
46032218.7181,27027.4331068,563,982,15,BOYACA,401,LA VICTORIA,LA VICTORIA,CM,15401,ZONA05,DABOG,DABOGZONA05,4603.222,560
87860480.4381,38562.8520872,564,978,15,BOYACA,109,BUENAVISTA,BUENAVISTA,CM,15109,ZONA05,DABOG,DABOGZONA05,8786.048000000001,561
40326484.1461,27126.6164339,565,258,17,CALDAS,442,MARMATO,MARMATO,CM,17442,ZONA01,DALES,DALESZONA01,4032.648,562
111697922.975,46052.2420951,566,269,17,CALDAS,777,SUPIA,SUPIA,CM,17777,ZONA01,DALES,DALESZONA01,11169.792,563
174962801.284,59727.2090932,567,979,15,BOYACA,212,COPER,COPER,CM,15212,ZONA05,DABOG,DABOGZONA05,17496.28,564
47169010.4174,31836.7930954,568,932,15,BOYACA,764,SORACA,SORACA,CM,15764,ZONA08,DABOG,DABOGZONA08,4716.901,565
115076923.486,50153.6015213,569,767,25,CUNDINAMARCA,779,SUSA,SUSA,CM,25779,ZONA06,DABOG,DABOGZONA06,11507.692,566
566761169.196,105222.599121,570,243,66,RISARALDA,456,MISTRATO,MISTRATO,CM,66456,ZONA02,DALES,DALESZONA02,56676.117,567
180005065.469,60560.5186473,571,716,25,CUNDINAMARCA,317,GUACHETA,GUACHETA,CM,25317,ZONA06,DABOG,DABOGZONA06,18000.507,568
74209298.6337,40209.7970804,572,709,25,CUNDINAMARCA,288,FUQUENE,FUQUENE,CM,25288,ZONA06,DABOG,DABOGZONA06,7420.93,569
59901067.0947,37274.1279366,573,931,15,BOYACA,879,VIRACACHA,VIRACACHA,CM,15879,ZONA08,DABOG,DABOGZONA08,5990.107,570
375975047.432,94390.5090261,574,267,17,CALDAS,653,SALAMINA,SALAMINA,CM,17653,ZONA01,DALES,DALESZONA01,37597.505,571
65786609179.4,1589733.49223,575,1009,99,VICHADA,773,CUMARIBO,CUMARIBO,CM,99773,ZONA16,DABOG,DABOGZONA16,6578660.918,572
306092946.438,77235.5321886,576,695,25,CUNDINAMARCA,154,CARMEN DE CARUPA,CARMEN DE CARUPA,CM,25154,ZONA06,DABOG,DABOGZONA06,30609.295,573
171036932.921,54921.9114582,577,742,25,CUNDINAMARCA,518,PAIME,PAIME,CM,25518,ZONA05,DABOG,DABOGZONA05,17103.693,574
186946853.768,67292.6298386,578,949,15,BOYACA,621,RONDON,RONDON,CM,15621,ZONA08,DABOG,DABOGZONA08,18694.685,575
58064475.725,32498.3261772,579,935,15,BOYACA,104,BOYACA,BOYACA,CM,15104,ZONA08,DABOG,DABOGZONA08,5806.448,576
90230752.3406,45093.15868,580,256,17,CALDAS,388,LA MERCED,LA MERCED,CM,17388,ZONA01,DALES,DALESZONA01,9023.075000000001,577
209715362.053,80910.46418330001,581,727,25,CUNDINAMARCA,394,LA PALMA,LA PALMA,CM,25394,ZONA05,DABOG,DABOGZONA05,20971.536,578
510165805.165,114607.34856,582,282,27,CHOCO,135,CANTON DEL SAN PABLO,MANAGRU,CM,27135,ZONA07,DAMED,DAMEDZONA07,51016.581,579
272387169.376,77615.1333901,583,906,15,BOYACA,518,PAJARITO,PAJARITO,CM,15518,ZONA10,DABOG,DABOGZONA10,27238.717,580
183936248.251,62799.7058813,584,958,15,BOYACA,861,VENTAQUEMADA,VENTAQUEMADA,CM,15861,ZONA06,DABOG,DABOGZONA06,18393.625,581
785951266.408,149960.086485,585,717,25,CUNDINAMARCA,320,GUADUAS,GUADUAS,CM,25320,ZONA03,DABOG,DABOGZONA03,78595.12699999999,582
264727333.739,76223.86801380001,586,755,25,CUNDINAMARCA,653,SAN CAYETANO,SAN CAYETANO,CM,25653,ZONA05,DABOG,DABOGZONA05,26472.733,583
154550595.453,56940.185295,587,704,25,CUNDINAMARCA,823,TOPAIPI,TOPAIPI,CM,25823,ZONA05,DABOG,DABOGZONA05,15455.06,584
139903871.067,62142.5695462,588,934,15,BOYACA,599,RAMIRIQUI,RAMIRIQUI,CM,15599,ZONA08,DABOG,DABOGZONA08,13990.387,585
52295460.3315,29160.6563364,589,933,15,BOYACA,189,CIENEGA,CIENEGA,CM,15189,ZONA08,DABOG,DABOGZONA08,5229.546,586
930856537.168,141922.728429,590,244,66,RISARALDA,572,PUEBLO RICO,PUEBLO RICO,CM,66572,ZONA02,DALES,DALESZONA02,93085.65399999999,587
45976978.3997,34249.4135864,591,936,15,BOYACA,367,JENESANO,JENESANO,CM,15367,ZONA08,DABOG,DABOGZONA08,4597.698,588
149339074.746,50939.1728165,592,245,66,RISARALDA,594,QUINCHIA,QUINCHIA,CM,66594,ZONA02,DALES,DALESZONA02,14933.907,589
39864456.9632,29834.189295,593,940,15,BOYACA,494,NUEVO COLON,NUEVO COLON,CM,15494,ZONA06,DABOG,DABOGZONA06,3986.446,590
101169479.608,43293.3873546,594,239,66,RISARALDA,318,GUATICA,GUATICA,CM,66318,ZONA02,DALES,DALESZONA02,10116.948,591
324883676.067,88945.3683841,595,290,27,CHOCO,787,TADO,TADO,CM,27787,ZONA07,DAMED,DAMEDZONA07,32488.368,592
202378165.459,62295.5928248,596,254,17,CALDAS,272,FILADELFIA,FILADELFIA,CM,17272,ZONA01,DALES,DALESZONA01,20237.817,593
111095966.779,42748.5438777,597,778,25,CUNDINAMARCA,843,UBATE,UBATE,CM,25843,ZONA06,DABOG,DABOGZONA06,11109.597,594
1434435984.68,185320.754172,598,849,85,CASANARE,010,AGUAZUL,AGUAZUL,CM,85010,ZONA10,DABOG,DABOGZONA10,143443.598,595
145423425.802,50679.0824243,599,730,25,CUNDINAMARCA,407,LENGUAZAQUE,LENGUAZAQUE,CM,25407,ZONA06,DABOG,DABOGZONA06,14542.343,596
112646040.159,46197.6599571,600,937,15,BOYACA,804,TIBANA,TIBANA,CM,15804,ZONA08,DABOG,DABOGZONA08,11264.604,597
179463457.619,63571.4176946,601,859,85,CASANARE,279,RECETOR,RECETOR,CM,85279,ZONA10,DABOG,DABOGZONA10,17946.346,598
328828719.568,94033.7426437,602,850,85,CASANARE,015,CHAMEZA,CHAMEZA,CM,85015,ZONA10,DABOG,DABOGZONA10,32882.872,599
91727929.3088,42005.6248749,603,941,15,BOYACA,835,TURMEQUE,TURMEQUE,CM,15835,ZONA06,DABOG,DABOGZONA06,9172.793,600
260623292.599,80577.5664543,604,950,15,BOYACA,897,ZETAQUIRA,ZETAQUIRA,CM,15897,ZONA08,DABOG,DABOGZONA08,26062.329,601
140732655.063,64556.9426889,605,251,17,CALDAS,050,ARANZAZU,ARANZAZU,CM,17050,ZONA01,DALES,DALESZONA01,14073.266,602
330317394.21,91730.2328439,606,260,17,CALDAS,446,MARULANDA,MARULANDA,CM,17446,ZONA01,DALES,DALESZONA01,33031.739,603
75720530.38770001,46553.6819732,607,783,25,CUNDINAMARCA,871,VILLAGOMEZ,VILLAGOMEZ,CM,25871,ZONA05,DABOG,DABOGZONA05,7572.053,604
81888304.2236,46539.4251913,608,259,17,CALDAS,444,MARQUETALIA,MARQUETALIA,CM,17444,ZONA01,DALES,DALESZONA01,8188.83,605
198629684.853,66760.7879181,609,784,25,CUNDINAMARCA,873,VILLAPINZON,VILLAPINZON,CM,25873,ZONA06,DABOG,DABOGZONA06,19862.968,606
171947024.043,61686.8052312,610,257,17,CALDAS,433,MANZANARES,MANZANARES,CM,17433,ZONA01,DALES,DALESZONA01,17194.702,607
119130980.575,52648.7701409,611,704,25,CUNDINAMARCA,258,EL PE¥ON,EL PE¥ON,CM,25258,ZONA05,DABOG,DABOGZONA05,11913.098,608
302291797.227,79545.8131856,612,201,73,TOLIMA,443,MARIQUITA,MARIQUITA,CM,73443,ZONA04,DALES,DALESZONA04,30229.18,609
291910120.829,85933.6696337,613,1032,73,TOLIMA,349,HONDA,HONDA,CM,73349,ZONA04,DALES,DALESZONA04,29191.012,610
91763191.917,46193.5744407,614,790,25,CUNDINAMARCA,224,CUCUNUBA,CUCUNUBA,CM,25224,ZONA06,DABOG,DABOGZONA06,9176.319,611
196923909.277,75389.0375093,615,250,17,CALDAS,042,ANSERMA,ANSERMA,CM,17042,ZONA02,DALES,DALESZONA02,19692.391,612
229116816.603,74456.507568,616,196,73,TOLIMA,283,FRESNO,FRESNO,CM,73283,ZONA01,DALES,DALESZONA01,22911.682,613
104039121.984,41773.2416545,617,951,15,BOYACA,660,SAN EDUARDO,SAN EDUARDO,CM,15660,ZONA08,DABOG,DABOGZONA08,10403.912,614
407843975.621,111429.229959,618,261,17,CALDAS,486,NEIRA,NEIRA,CM,17486,ZONA01,DALES,DALESZONA01,40784.398,615
135091889.22,52886.6035249,619,728,25,CUNDINAMARCA,398,LA PE¥A,LA PE¥A,CM,25398,ZONA05,DABOG,DABOGZONA05,13509.189,616
393515261.675,106520.381414,620,741,25,CUNDINAMARCA,513,PACHO,PACHO,CM,25513,ZONA05,DABOG,DABOGZONA05,39351.526,617
59411261.4471,33124.248288,621,768,25,CUNDINAMARCA,781,SUTATAUSA,SUTATAUSA,CM,25781,ZONA06,DABOG,DABOGZONA06,5941.126,618
175489699.702,53589.4886542,622,237,66,RISARALDA,088,BELEN DE UMBRIA,BELEN DE UMBRIA,CM,66088,ZONA02,DALES,DALESZONA02,17548.97,619
151445842.489,49584.2867091,623,939,15,BOYACA,172,CHINAVITA,CHINAVITA,CM,15172,ZONA06,DABOG,DABOGZONA06,15144.584,620
62866221.3213,46742.376235,624,871,15,BOYACA,090,BERBEO,BERBEO,CM,15090,ZONA08,DABOG,DABOGZONA08,6286.622,621
153268742.895,49674.3184488,625,938,15,BOYACA,842,UMBITA,UMBITA,CM,15842,ZONA06,DABOG,DABOGZONA06,15326.874,622
214999130.898,73699.56199669999,626,770,25,CUNDINAMARCA,793,TAUSA,TAUSA,CM,25793,ZONA06,DABOG,DABOGZONA06,21499.913,623
89059732.6582,47428.7731522,627,780,25,CUNDINAMARCA,851,UTICA,UTICA,CM,25851,ZONA03,DABOG,DABOGZONA03,8905.973,624
543509155.45,163560.415381,628,280,27,CHOCO,205,CONDOTO,CONDOTO,CM,27205,ZONA07,DAMED,DAMEDZONA07,54350.916,625
255464007.279,103092.46754,629,235,66,RISARALDA,045,APIA,APIA,CM,66045,ZONA02,DALES,DALESZONA02,25546.401,626
319897341.093,93752.32968720001,630,700,25,CUNDINAMARCA,183,CHOCONTA,CHOCONTA,CM,25183,ZONA06,DABOG,DABOGZONA06,31989.734,627
1874890176.35,300830.95307,631,282,27,CHOCO,361,ITSMINA,ITSMINA,CM,27361,ZONA07,DAMED,DAMEDZONA07,187489.018,628
187345705.317,77311.73169830001,632,766,25,CUNDINAMARCA,772,SUESCA,SUESCA,CM,25772,ZONA06,DABOG,DABOGZONA06,18734.571,629
246001037.86,64750.5970398,633,952,15,BOYACA,455,MIRAFLORES,MIRAFLORES,CM,15455,ZONA08,DABOG,DABOGZONA08,24600.104,630
74282353.6499,51298.3594753,634,738,25,CUNDINAMARCA,489,NIMAIMA,NIMAIMA,CM,25489,ZONA03,DABOG,DABOGZONA03,7428.235,631
152443310.884,66274.4985319,635,781,25,CUNDINAMARCA,862,VERGARA,VERGARA,CM,25862,ZONA03,DABOG,DABOGZONA03,15244.331,632
354362424.574,87626.447999,636,951,15,BOYACA,514,PAEZ,PAEZ,CM,15514,ZONA08,DABOG,DABOGZONA08,35436.242,633
4751831076.48,334126.436548,637,856,85,CASANARE,230,OROCUE,OROCUE,CM,85230,ZONA10,DABOG,DABOGZONA10,475183.108,634
129563386.131,82717.30605670001,638,266,17,CALDAS,616,RISARALDA,RISARALDA,CM,17616,ZONA02,DALES,DALESZONA02,12956.339,635
62570040.1893,33567.8408891,639,942,15,BOYACA,511,PACHAVITA,PACHAVITA,CM,15511,ZONA06,DABOG,DABOGZONA06,6257.004,636
201773349.395,65062.8996744,640,954,15,BOYACA,299,GARAGOA,GARAGOA,CM,15299,ZONA06,DABOG,DABOGZONA06,20177.335,637
162243810.497,74058.7374631,641,194,73,TOLIMA,270,FALAN,FALAN,CM,73270,ZONA04,DALES,DALESZONA04,16224.381,638
127502592.095,57050.9903662,642,701,25,CUNDINAMARCA,200,COGUA,COGUA,CM,25200,ZONA04,DABOG,DABOGZONA04,12750.259,639
444184824.372,107379.641851,643,248,17,CALDAS,001,MANIZALES,MANIZALES,CM,17001,ZONA01,DALES,DALESZONA01,44418.482,640
308912448.878,81034.99824630001,644,198,73,TOLIMA,347,HERVEO,HERVEO,CM,73347,ZONA01,DALES,DALESZONA01,30891.245,641
2443533457.47,316385.960345,645,864,85,CASANARE,410,TAURAMENA,TAURAMENA,CM,85410,ZONA10,DABOG,DABOGZONA10,244353.346,642
87572397.8946,58478.8167544,646,1074,17,CALDAS,665,SAN JOSE,SAN JOSE,CM,17665,ZONA01,DALES,DALESZONA01,8757.24,643
188613682.231,72898.6768324,647,789,25,CUNDINAMARCA,899,ZIPAQUIRA,ZIPAQUIRA,CM,25899,ZONA04,DABOG,DABOGZONA04,18861.368,644
77239463.10420001,37355.7086292,648,748,25,CUNDINAMARCA,592,QUEBRADANEGRA,QUEBRADANEGRA,CM,25592,ZONA03,DABOG,DABOGZONA03,7723.946,645
94988614.7885,38841.4686154,649,1062,73,TOLIMA,520,PALOCABILDO,PALOCABILDO,CM,73520,ZONA04,DALES,DALESZONA04,9498.861000000001,646
99784621.1789,45828.1465175,650,737,25,CUNDINAMARCA,486,NEMOCON,NEMOCON,CM,25486,ZONA04,DABOG,DABOGZONA04,9978.462,647
62173330.8162,34759.9102533,651,943,15,BOYACA,380,LA CAPILLA,LA CAPILLA,CM,15380,ZONA06,DABOG,DABOGZONA06,6217.333,648
97731629.7686,45869.8810951,652,263,17,CALDAS,524,PALESTINA,PALESTINA,CM,17524,ZONA01,DALES,DALESZONA01,9773.163,649
105854858.192,48693.6510276,653,272,17,CALDAS,877,VITERBO,VITERBO,CM,17877,ZONA02,DALES,DALESZONA02,10585.486,650
220751646.102,67866.5697528,654,731,25,CUNDINAMARCA,426,MACHETA,MACHETA,CM,25426,ZONA06,DABOG,DABOGZONA06,22075.165,651
456783521.32,110582.145589,655,183,73,TOLIMA,055,ARMERO,GUAYABAL,CM,73055,ZONA05,DALES,DALESZONA05,45678.352,652
64997681.3229,36839.0936076,656,773,25,CUNDINAMARCA,807,TIBIRITA,TIBIRITA,CM,25807,ZONA06,DABOG,DABOGZONA06,6499.768,653
194166909.805,91307.2865299,657,187,73,TOLIMA,152,CASABIANCA,CASABIANCA,CM,73152,ZONA04,DALES,DALESZONA04,19416.691,654
212664123.408,77567.9219145,658,247,66,RISARALDA,687,SANTUARIO,SANTUARIO,CM,66687,ZONA02,DALES,DALESZONA02,21266.412,655
129803861.207,45461.3706716,659,792,25,CUNDINAMARCA,777,SUPATA,SUPATA,CM,25777,ZONA03,DABOG,DABOGZONA03,12980.386,656
60680546.095,32881.5725193,660,739,25,CUNDINAMARCA,491,NOCAIMA,NOCAIMA,CM,25491,ZONA03,DABOG,DABOGZONA03,6068.055,657
310891475.766,84104.2861823,661,953,15,BOYACA,135,CAMPOHERMOSO,CAMPOHERMOSO,CM,15135,ZONA08,DABOG,DABOGZONA08,31089.148,658
37792755.4368,33688.8271965,662,944,15,BOYACA,798,TENZA,TENZA,CM,15798,ZONA06,DABOG,DABOGZONA06,3779.276,659
147289842.574,52787.4308438,663,785,25,CUNDINAMARCA,875,VILLETA,VILLETA,CM,25875,ZONA03,DABOG,DABOGZONA03,14728.984,660
1062560374.04,198095.771404,664,285,27,CHOCO,491,NOVITA,NOVITA,CM,27491,ZONA07,DAMED,DAMEDZONA07,106256.037,661
143156697.984,54714.0448194,665,759,25,CUNDINAMARCA,736,SESQUILE,SESQUILE,CM,25736,ZONA04,DABOG,DABOGZONA04,14315.67,662
212673849.505,66707.6482451,666,765,25,CUNDINAMARCA,769,SUBACHOQUE,SUBACHOQUE,CM,25769,ZONA03,DABOG,DABOGZONA03,21267.385,663
114386653.695,52976.8404561,667,252,17,CALDAS,088,BELALCAZAR,BELALCAZAR,CM,17088,ZONA02,DALES,DALESZONA02,11438.665,664
125499942.383,62564.3989987,668,253,17,CALDAS,174,CHINCHINA,CHINCHINA,CM,17174,ZONA01,DALES,DALESZONA01,12549.994,665
3866366748.34,294629.76059,669,853,85,CASANARE,139,MANI,MANI,CM,85139,ZONA10,DABOG,DABOGZONA10,386636.675,666
73307615.749,40934.8838875,670,240,66,RISARALDA,383,LA CELIA,LA CELIA,CM,66383,ZONA02,DALES,DALESZONA02,7330.762,667
161589455.226,56288.6797222,671,729,25,CUNDINAMARCA,402,LA VEGA,LA VEGA,CM,25402,ZONA03,DABOG,DABOGZONA03,16158.946,668
37896852.6633,26403.468845,672,946,15,BOYACA,322,GUATEQUE,GUATEQUE,CM,15322,ZONA06,DABOG,DABOGZONA06,3789.685,669
164314560.072,62090.0185025,673,242,66,RISARALDA,440,MARSELLA,MARSELLA,CM,66440,ZONA02,DALES,DALESZONA02,16431.456,670
440305936.96,97997.5050893,674,271,17,CALDAS,873,VILLAMARIA,VILLAMARIA,CM,17873,ZONA01,DALES,DALESZONA01,44030.594,671
102003807.674,42314.7375775,675,733,25,CUNDINAMARCA,436,MANTA,MANTA,CM,25436,ZONA06,DABOG,DABOGZONA06,10200.381,672
266333744.026,88960.39020530001,676,220,73,TOLIMA,870,VILLAHERMOSA,VILLAHERMOSA,CM,73870,ZONA06,DALES,DALESZONA06,26633.374,673
187444722.177,61812.2941934,677,955,15,BOYACA,425,MACANAL,MACANAL,CM,15425,ZONA06,DABOG,DABOGZONA06,18744.472,674
33135623.6704,26842.4918185,678,945,15,BOYACA,778,SUTATENZA,SUTATENZA,CM,15778,ZONA06,DABOG,DABOGZONA06,3313.562,675
43605454.9973,26744.2641953,679,712,25,CUNDINAMARCA,295,GACHANCIPA,GACHANCIPA,CM,25295,ZONA04,DABOG,DABOGZONA04,4360.545,676
100171579.775,47351.4954792,680,758,25,CUNDINAMARCA,718,SASAIMA,SASAIMA,CM,25718,ZONA03,DABOG,DABOGZONA03,10017.158,677
123488483.746,54193.7396529,681,756,25,CUNDINAMARCA,658,SAN FRANCISCO,SAN FRANCISCO,CM,25658,ZONA03,DABOG,DABOGZONA03,12348.848,678
721322365.955,115968.286162,682,854,85,CASANARE,162,MONTERREY,MONTERREY,CM,85162,ZONA10,DABOG,DABOGZONA10,72132.23699999999,679
66402506.3174,41240.8395713,683,775,25,CUNDINAMARCA,817,TOCANCIPA,TOCANCIPA,CM,25817,ZONA04,DABOG,DABOGZONA04,6640.251,680
148930285.555,54721.8751857,684,236,66,RISARALDA,075,BALBOA,BALBOA,CM,66075,ZONA02,DALES,DALESZONA02,14893.029,681
173223410.783,59281.235666,685,696,25,CUNDINAMARCA,168,CHAGUANI,CHAGUANI,CM,25168,ZONA03,DABOG,DABOGZONA03,17322.341,682
78836413.87459999,40919.0690313,686,947,15,BOYACA,761,SOMONDOCO,SOMONDOCO,CM,15761,ZONA06,DABOG,DABOGZONA06,7883.641,683
73524120.1429,37440.0341406,687,769,25,CUNDINAMARCA,785,TABIO,TABIO,CM,25785,ZONA04,DABOG,DABOGZONA04,7352.412,684
529927031.797,94148.0866715,688,288,27,CHOCO,660,SAN JOSE DEL PALMAR,SAN JOSE DEL PALMAR,CM,27660,ZONA01,DACLI,DACLIZONA01,52992.703,685
47982764.9395,35170.0729078,689,868,15,BOYACA,022,ALMEIDA,ALMEIDA,CM,15022,ZONA06,DABOG,DABOGZONA06,4798.276,686
139588997.346,47469.2895607,690,720,25,CUNDINAMARCA,326,GUATAVITA,GUATAVITA,CM,25326,ZONA04,DABOG,DABOGZONA04,13958.9,687
271211923.96,67594.2831721,691,1033,76,VALLE DEL CAUCA,243,EL AGUILA,EL AGUILA,CM,76243,ZONA01,DACLI,DACLIZONA01,27121.192,688
72298903.2625,35132.4782543,692,948,15,BOYACA,325,GUAYATA,GUAYATA,CM,15325,ZONA06,DABOG,DABOGZONA06,7229.89,689
352794398.585,99144.6122031,693,860,85,CASANARE,300,SABANALARGA,SABANALARGA,CM,85300,ZONA10,DABOG,DABOGZONA10,35279.44,690
49092778.9599,31366.6115372,694,692,25,CUNDINAMARCA,126,CAJICA,CAJICA,CM,25126,ZONA04,DABOG,DABOGZONA04,4909.278,691
316482226.674,90782.4161747,695,757,25,CUNDINAMARCA,662,SAN JUAN DE RIO SECO,SAN JUAN DE RIO SECO,CM,25662,ZONA03,DABOG,DABOGZONA03,31648.223,692
510505874.346,102669.371764,696,246,66,RISARALDA,682,SANTA ROSA DE CABAL,SANTA ROSA DE CABAL,CM,66682,ZONA02,DALES,DALESZONA02,51050.587,693
77254932.3052,45897.7095939,697,782,25,CUNDINAMARCA,867,VIANI,VIANI,CM,25867,ZONA03,DABOG,DABOGZONA03,7725.493,694
119765226.518,49897.0872698,698,764,25,CUNDINAMARCA,758,SOPO,SOPO,CM,25758,ZONA04,DABOG,DABOGZONA04,11976.523,695
474509264.594,101005.889594,699,957,15,BOYACA,667,SAN LUIS DE GACENO,SAN LUIS DE GACENO,CM,15667,ZONA06,DABOG,DABOGZONA06,47450.926,696
350323891.445,76679.15065330001,700,200,73,TOLIMA,411,LIBANO,LIBANO,CM,73411,ZONA06,DALES,DALESZONA06,35032.389,697
308548878.001,76412.45862790001,701,199,73,TOLIMA,408,LERIDA,LERIDA,CM,73408,ZONA05,DALES,DALESZONA05,30854.888,698
66449860.1076,36597.1357673,702,683,25,CUNDINAMARCA,019,ALBAN,ALBAN,CM,25019,ZONA03,DABOG,DABOGZONA03,6644.986,699
353151384.677,81680.46911020001,703,713,25,CUNDINAMARCA,297,GACHETA,GACHETA,CM,25297,ZONA04,DABOG,DABOGZONA04,35315.138,700
62749589.0578,39156.5191763,704,721,25,CUNDINAMARCA,328,GUAYABAL DE  SIQUIMA,GUAYABAL DE  SIQUIMA,CM,25328,ZONA03,DABOG,DABOGZONA03,6274.959,701
280870406.708,86684.6889103,705,956,15,BOYACA,690,SANTA MARIA,SANTA MARIA,CM,15690,ZONA06,DABOG,DABOGZONA06,28087.041,702
228348508.481,74241.1177148,706,181,73,TOLIMA,030,AMBALEMA,AMBALEMA,CM,73030,ZONA05,DALES,DALESZONA05,22834.851,703
30624113.5132,22984.9953779,707,241,66,RISARALDA,400,LA VIRGINIA,LA VIRGINIA,CM,66400,ZONA02,DALES,DALESZONA02,3062.411,704
324872800.926,78461.43171790001,708,718,25,CUNDINAMARCA,322,GUASCA,GUASCA,CM,25322,ZONA04,DABOG,DABOGZONA04,32487.28,705
