idmun,newid,year,idstate,newids,state,municipality,coca_,id,asp_,er_,pop_,popr_,popu_,pserv,ver,victim,npark,elevation_,precipitat_,resguardo,ipc,conflict,sipcc,infrastructurepcc,humancappcc,propertypcc,gaspcc,royaltiespcc,cofinancingpcc,induscomerpcc,nontaxincomepcc,dpark,dresguardo,delta_coca,qrt_ppasta_1,qrt_ppasta_2,qrt_ppasta_3,qrt_ppasta_4,qrt_ppasta_m
05034,5034,2004,05,5,Antioquia,Andes,0,050342004,0,0,41211,22371,18840,53.187645,0,1,,2309.2,3262.73,0,80.209999,.024265366,238.82004,96.032555,142.78748,34.674305,10.579742,0,9.1035213,15.265126,42.253895,0,0,0,0,0,0,0,1
05034,5034,2005,05,5,Antioquia,Andes,0,050342005,0,0,41591,22415,19176,57.700375,0,1,,2309.2,3262.73,0,84.099998,.024043662,296.23047,125.46755,170.76294,35.540676,11.310958,0,0,16.186932,32.60358,0,0,0,0,0,0,0,1
05034,5034,2006,05,5,Antioquia,Andes,0,050342006,0,0,41988,22479,19509,60.153393,0,1,,2309.2,3262.73,0,87.870003,.023816328,631.44122,384.45279,246.98845,42.044994,12.075016,0,120.92908,19.071276,25.729332,0,0,0,0,1,0,0,0
05034,5034,2007,05,5,Antioquia,Andes,0,050342007,0,0,42428,22564,19864,65.815521,0,0,,2309.2,3262.73,0,92.870003,0,389.556,175.53101,214.02499,37.734241,13.081377,0,31.036077,24.307737,42.296394,0,0,0,0,0,0,1,0
05034,5034,2008,05,5,Antioquia,Andes,0,050342008,0,0,42852,22640,20212,60.045456,0,0,,2309.2,3262.73,0,100,0,283.12207,91.525948,191.5961,37.923878,11.875805,0,70.698517,23.613951,21.724167,0,0,0,1,0,0,0,0
05034,5034,2009,05,5,Antioquia,Andes,0,050342009,0,0,43290,22722,20568,55.04211,0,0,,2309.2,3262.73,0,102,0,446.48251,194.80005,251.68245,39.558765,12.307262,0,0,27.470661,23.406439,0,0,0,0,0,1,0,0
05034,5034,2010,05,5,Antioquia,Andes,0,050342010,0,0,43715,22797,20918,69.434593,0,0,,2309.2,3262.73,0,105.24,0,390.9657,142.69966,248.26601,42.614967,11.03501,1.1816154,0,28.162163,27.303375,0,0,0,0,0,1,0,0
05034,5034,2011,05,5,Antioquia,Andes,0,050342011,0,0,44149,22875,21274,69.120003,0,2,,2309.2,3262.73,0,109.16,.045301139,436.89487,176.41821,260.47665,26.66177,11.77593,2.1428399,60.179482,28.818722,23.830053,0,0,0,0,0,0,0,1
05034,5034,2012,05,5,Antioquia,Andes,0,050342012,0,0,44573,22950,21623,69.029999,0,1,,2309.2,3262.73,0,111.82,.022435106,409.00333,321.34262,87.660667,33.043839,11.371881,1.1573145,69.062447,34.747066,23.462933,0,0,0,0,0,0,0,1
05034,5034,2013,05,5,Antioquia,Andes,0,050342013,0,0,44994,23022,21972,70.699997,0,0,,2309.2,3262.73,0,113.98,0,549.29559,468.10043,81.195183,36.093346,11.452639,34.623634,64.679321,39.992603,28.652218,0,0,0,0,0,0,0,1
05034,5034,2014,05,5,Antioquia,Andes,0,050342014,0,0,45417,23092,22325,71.976532,0,0,,2309.2,3262.73,0,118.15,0,603.36987,491.01453,112.35539,44.145393,11.638405,57.516518,52.814072,40.511951,27.418484,0,0,0,0,0,0,0,1
05034,5034,2015,05,5,Antioquia,Andes,0,050342015,0,0,45814,23147,22667,67.598633,0,0,,2309.2,3262.73,0,126.15,0,593.39996,164.75264,428.64731,6.5529923,13.24932,28.748272,43.594059,38.644669,25.409225,0,0,0,0,0,0,0,1
05034,5034,2016,05,5,Antioquia,Andes,0,050342016,0,0,46221,23205,23016,,0,0,,,,0,133.39999,0,,,,,,,,,,0,0,0,0,0,0,0,1
05034,5034,2017,05,5,Antioquia,Andes,0,050342017,0,0,46621,23256,23365,,0,0,,,,0,138.85001,0,,,,,,,,,,0,0,0,0,0,0,0,1
05036,5036,2001,05,5,Antioquia,Angelópolis,0,050362001,0,0,7132,3587,3545,47.593437,0,0,,1856.6,1948.65,0,66.730003,0,355.30338,137.74084,217.56252,36.039375,0,11.782063,0,5.8480616,14.544512,0,0,,0,0,0,0,1
05036,5036,2002,05,5,Antioquia,Angelópolis,0,050362002,0,0,7259,3555,3704,57.169361,0,2,,1856.6,1948.65,0,71.400002,.27552006,408.43491,119.46648,288.96844,26.917612,0,3.3648949,19.1334,5.9014926,51.37793,0,0,0,0,0,0,0,1
05036,5036,2003,05,5,Antioquia,Angelópolis,0,050362003,0,0,7388,3529,3859,63.435787,0,0,,1856.6,1948.65,0,76.029999,0,704.8717,458.56204,246.30965,33.119781,0,1.1762304,0,8.4219666,21.877672,0,0,0,0,0,0,0,1
05036,5036,2004,05,5,Antioquia,Angelópolis,0,050362004,0,0,7513,3507,4006,50.347427,0,0,,1856.6,1948.65,0,80.209999,0,273.72229,113.36358,160.3587,29.349785,,1.3469566,0,7.1999211,26.776512,0,0,0,0,0,0,0,1
05036,5036,2005,05,5,Antioquia,Angelópolis,0,050362005,0,0,7641,3491,4150,53.807861,0,0,,1856.6,1948.65,0,84.099998,0,408.68127,211.08339,197.5979,21.2523,0,1.4892435,0,6.9678555,32.158791,0,0,0,0,0,0,0,1
05036,5036,2006,05,5,Antioquia,Angelópolis,0,050362006,0,0,7765,3478,4287,63.02837,0,0,,1856.6,1948.65,0,87.870003,0,486.46439,276.86292,209.60147,33.529015,0,.32345974,0,13.695669,13.652434,0,0,0,0,1,0,0,0
05036,5036,2007,05,5,Antioquia,Angelópolis,0,050362007,0,0,7894,3471,4423,64.886551,0,0,,1856.6,1948.65,0,92.870003,0,635.36395,95.726898,539.63708,16.562731,0,.89030957,0,10.259633,18.731421,0,0,0,0,0,0,1,0
05036,5036,2008,05,5,Antioquia,Angelópolis,0,050362008,0,0,8034,3471,4563,52.470257,0,0,,1856.6,1948.65,0,100,0,421.25641,211.82686,209.42955,32.745708,0,.40440628,0,6.1132684,17.848394,0,0,0,1,0,0,0,0
05036,5036,2009,05,5,Antioquia,Angelópolis,0,050362009,0,0,8151,3477,4674,41.862289,0,0,,1856.6,1948.65,0,102,0,587.57263,368.21548,219.35718,30.779816,0,.25835878,98.370827,8.8142672,36.802532,0,0,0,0,0,1,0,0
05036,5036,2010,05,5,Antioquia,Angelópolis,0,050362010,0,0,8287,3490,4797,57.436024,0,0,,1856.6,1948.65,0,105.24,0,440.9071,249.25693,191.65019,33.393536,0,7.156208,79.212151,8.2424078,37.866409,0,0,0,0,0,1,0,0
05036,5036,2011,05,5,Antioquia,Angelópolis,0,050362011,0,0,8415,3508,4907,70.230003,0,0,,1856.6,1948.65,0,109.16,0,543.58368,311.62399,231.95973,32.690083,.001959543,10.89027,284.2301,6.573288,31.242847,0,0,0,0,0,0,0,1
05036,5036,2012,05,5,Antioquia,Angelópolis,0,050362012,0,0,8551,3533,5018,65.559998,0,0,,1856.6,1948.65,0,111.82,0,300.58112,221.16273,79.418388,28.301159,5.8556361,4.2418065,74.8144,7.9015007,34.564251,0,0,0,0,0,0,0,1
05036,5036,2013,05,5,Antioquia,Angelópolis,0,050362013,0,0,8680,3565,5115,65.540001,0,0,,1856.6,1948.65,0,113.98,0,503.60245,405.0275,98.574974,26.450897,12.008029,102.96879,44.882759,11.078323,30.400877,0,0,0,0,0,0,0,1
05036,5036,2014,05,5,Antioquia,Angelópolis,0,050362014,0,0,8806,3603,5203,64.897858,0,0,,1856.6,1948.65,0,118.15,0,500.41037,383.24118,117.16917,26.909864,3.9604824,95.227646,56.328499,11.8801,32.715065,0,0,0,0,0,0,0,1
05036,5036,2015,05,5,Antioquia,Angelópolis,0,050362015,0,0,8946,3647,5299,66.665817,0,0,,1856.6,1948.65,0,126.15,0,560.22369,269.90771,290.31598,23.99494,5.5917482,33.578579,84.042549,12.131095,41.211639,0,0,0,0,0,0,0,1
05036,5036,2016,05,5,Antioquia,Angelópolis,0,050362016,0,0,9082,3698,5384,,0,0,,,,0,133.39999,0,,,,,,,,,,0,0,0,0,0,0,0,1
05036,5036,2017,05,5,Antioquia,Angelópolis,0,050362017,0,0,9216,3755,5461,,0,0,,,,0,138.85001,0,,,,,,,,,,0,0,0,0,0,0,0,1
05038,5038,2001,05,5,Antioquia,Angostura,0,050382001,0,0,12839,10609,2230,60.596432,0,10,,2015.84,3183.1799,0,66.730003,.77887684,356.74371,170.02544,186.71825,12.232324,3.1714165,0,0,7.3030934,51.217129,0,0,,0,0,0,0,1
05038,5038,2002,05,5,Antioquia,Angostura,0,050382002,0,0,12768,10573,2195,60.265568,0,3,,2015.84,3183.1799,0,71.400002,.2349624,639.38239,259.30219,380.08023,8.912118,3.4306486,15.558416,17.820724,8.7692966,78.977753,0,0,0,0,0,0,0,1
05038,5038,2003,05,5,Antioquia,Angostura,0,050382003,0,0,12691,10530,2161,57.950546,0,9,,2015.84,3183.1799,0,76.029999,.70916396,708.84204,358.33133,350.51077,16.738371,9.6700506,0,0,6.697401,8.6632071,0,0,0,0,0,0,0,1
05038,5038,2004,05,5,Antioquia,Angostura,0,050382004,0,0,12609,10481,2128,54.475086,0,1,,2015.84,3183.1799,0,80.209999,.079308428,365.77164,127.57207,238.19957,26.99789,11.638494,0,0,6.1894393,45.79372,0,0,0,0,0,0,0,1
05038,5038,2005,05,5,Antioquia,Angostura,0,050382005,0,0,12519,10423,2096,61.152275,0,0,,2015.84,3183.1799,0,84.099998,0,461.38367,220.20769,241.17596,26.476381,12.467423,0,0,7.1267653,40.243324,0,0,0,0,0,0,0,1
05038,5038,2006,05,5,Antioquia,Angostura,0,050382006,0,0,12417,10351,2066,62.044323,0,3,,2015.84,3183.1799,0,87.870003,.24160425,487.32187,184.51247,302.80942,24.081144,11.690783,0,96.528236,6.336555,27.39327,0,0,0,0,1,0,0,0
05038,5038,2007,05,5,Antioquia,Angostura,0,050382007,0,0,12294,10258,2036,67.594116,0,2,,2015.84,3183.1799,0,92.870003,.16268098,637.48608,273.75729,363.72876,25.591995,14.017455,0,0,7.4341822,40.731503,0,0,0,0,0,0,1,0
05038,5038,2008,05,5,Antioquia,Angostura,0,050382008,0,0,12175,10168,2007,68.845039,0,0,,2015.84,3183.1799,0,100,0,674.54871,328.53378,346.01495,29.195402,15.580041,0,0,8.6491995,48.230965,0,0,0,1,0,0,0,0
05038,5038,2009,05,5,Antioquia,Angostura,0,050382009,0,0,12046,10067,1979,53.6441,0,0,,2015.84,3183.1799,0,102,0,982.12506,536.92767,445.19739,44.73505,15.524476,4.827003,0,8.7424669,33.352051,0,0,0,0,0,1,0,0
05038,5038,2010,05,5,Antioquia,Angostura,0,050382010,0,0,11930,9979,1951,66.855957,0,0,,2015.84,3183.1799,0,105.24,0,739.95984,365.24411,374.7157,35.599468,12.465341,24.245544,0,9.3778381,17.556885,0,0,0,0,0,1,0,0
05038,5038,2011,05,5,ANTIOQUIA,ANGOSTURA,0,050382011,0,0,11811,9887,1924,65.809998,0,0,,2015.84,3183.1799,0,109.16,0,1060.5618,710.43689,350.12482,37.302967,12.697388,208.65775,132.6951,9.268055,9.545805,0,0,0,0,0,0,0,1
05038,5038,2012,05,5,ANTIOQUIA,ANGOSTURA,0,050382012,0,0,11695,9798,1897,63.880001,0,0,,2015.84,3183.1799,0,111.82,0,486.37585,366.69955,119.67632,48.031525,18.512314,14.418673,59.426495,11.087416,17.59141,0,0,0,0,0,0,0,1
05038,5038,2013,05,5,ANTIOQUIA,ANGOSTURA,0,050382013,0,0,11579,9707,1872,61.459999,0,1,,2015.84,3183.1799,0,113.98,.086363241,765.10992,581.26581,183.84413,50.112125,21.248781,60.665211,114.54343,8.979641,21.802664,0,0,0,0,0,0,0,1
05038,5038,2014,05,5,ANTIOQUIA,ANGOSTURA,0,050382014,0,0,11464,9617,1847,61.491444,0,0,,2015.84,3183.1799,0,118.15,0,854.66064,660.20197,194.45871,48.302082,21.598976,113.91209,121.92239,12.469217,22.138226,0,0,0,0,0,0,0,1
05038,5038,2015,05,5,ANTIOQUIA,ANGOSTURA,0,050382015,52.349998,4.5999999,11354,9532,1822,64.660973,0,180,,2015.84,3183.1799,0,126.15,15.853444,861.52911,227.61819,633.91089,42.966457,21.468231,19.398283,97.72364,12.335567,18.874636,0,0,0,0,0,0,0,1
05038,5038,2016,05,5,Antioquia,Angostura,0,050382016,0,0,11240,9442,1798,,0,0,,,,0,133.39999,0,,,,,,,,,,0,0,0,0,0,0,0,1
05038,5038,2017,05,5,Antioquia,Angostura,0,050382017,0,0,11139,9364,1775,,0,0,,,,0,138.85001,0,,,,,,,,,,0,0,0,0,0,0,0,1
05040,5040,2001,05,5,ANTIOQUIA,AnorÕ,188,050402001,0,0,14242,9583,4659,54.959335,0,607,,896.38702,4062.4299,0,66.730003,42.620419,419.34698,147.75455,271.59247,6.1547689,0,2.0631993,15.237771,4.707015,17.30381,0,0,,0,0,0,0,1
05040,5040,2002,05,5,ANTIOQUIA,AnorÕ,369,050402002,0,0,14442,9626,4816,64.808395,0,5,,896.38702,4062.4299,0,71.400002,.34621245,399.98166,134.25555,265.7261,6.6627955,0,0,24.58147,3.6978784,91.625839,0,0,181,0,0,0,0,1
05040,5040,2003,05,5,ANTIOQUIA,AnorÕ,614,050402003,181.13,0,14640,9669,4971,50.82951,0,0,,896.38702,4062.4299,0,76.029999,0,359.33969,143.31012,216.02956,7.0830541,7.1940069,0,0,9.1124697,2.9520812,0,0,245,0,0,0,0,1
05040,5040,2004,05,5,ANTIOQUIA,AnorÕ,753,050402004,427.79999,.91000003,14832,9706,5126,58.818665,0,4,,896.38702,4062.4299,0,80.209999,.26968718,293.83545,114.44884,179.3866,8.6515245,,.66883826,7.2200403,26.183798,33.612885,0,0,139,0,0,0,0,1
05040,5040,2005,05,5,ANTIOQUIA,AnorÕ,759,050402005,1766.14,.63,15016,9736,5280,69.505486,0,5,,896.38702,4062.4299,0,84.099998,.33297816,576.19818,269.10678,307.0914,28.148493,25.044231,73.528152,0,85.185394,13.794402,0,0,6,0,0,0,0,1
05040,5040,2006,05,5,ANTIOQUIA,AnorÕ,836,050402006,1354.83,224.62,15190,9755,5435,69.325554,0,2,,896.38702,4062.4299,0,87.870003,.13166557,519.10449,203.25339,315.85114,6.5130777,25.441484,3.8333156,82.182869,124.15702,18.802612,0,0,77,0,1,0,0,0
05040,5040,2007,05,5,ANTIOQUIA,AnorÕ,533,050402007,2100.1599,2.5,15407,9819,5588,71.664948,0,6,,896.38702,4062.4299,0,92.870003,.38943338,581.22754,228.58771,352.63983,7.7325468,0,2.1508222,115.04994,77.670998,39.04467,0,0,-303,0,0,0,1,0
05040,5040,2008,05,5,ANTIOQUIA,AnorÕ,787,050402008,952.95001,1613.92,15605,9865,5740,79.390976,0,1270,,896.38702,4062.4299,0,100,81.384171,698.44928,320.34164,378.10767,8.463954,18.269144,0,93.884331,301.8176,18.131754,0,0,254,1,0,0,0,0
05040,5040,2009,05,5,ANTIOQUIA,AnorÕ,239,050402009,973.08002,211.39999,15812,9922,5890,71.365234,0,0,,896.38702,4062.4299,0,102,0,752.47144,394.55881,357.91263,16.518293,12.915483,3.4943676,77.249344,223.43369,12.373451,0,0,-548,0,0,1,0,0
05040,5040,2010,05,5,ANTIOQUIA,AnorÕ,526,050402010,241.07001,85.599998,16025,9986,6039,82.064171,281,0,,896.38702,4062.4299,0,105.24,0,1021.9092,627.48718,394.42212,13.165777,12.419602,5.5211148,263.11014,197.01945,12.730015,0,0,287,0,0,1,0,0
05040,5040,2011,05,5,ANTIOQUIA,AnorÕ,208,050402011,1015.49,10,16237,10050,6187,75.830002,261,0,,896.38702,4062.4299,0,109.16,0,895.75354,527.1394,368.61407,12.951365,0,72.415344,311.90512,52.508167,34.998032,0,0,-318,0,0,0,0,1
05040,5040,2012,05,5,ANTIOQUIA,ANOR√ç,361,050402012,732.44,0,16447,10114,6333,68.730003,252,2,,896.38702,4062.4299,0,111.82,.12160272,564.84991,436.64725,128.20268,12.170278,9.012598,28.630688,80.587303,32.727196,17.858973,0,0,153,0,0,0,0,1
05040,5040,2013,05,5,ANTIOQUIA,ANOR√ç,107,050402013,66.209999,243.42,16658,10181,6477,71.099998,0,0,,896.38702,4062.4299,0,113.98,0,684.95453,503.18051,181.77402,14.67236,17.952694,71.491707,79.593132,32.90477,32.801018,0,0,-254,0,0,0,0,1
05040,5040,2014,05,5,ANTIOQUIA,ANOR√ç,199,050402014,138.37,50.299999,16870,10249,6621,70.403954,0,0,,896.38702,4062.4299,0,118.15,0,931.1239,734.89764,196.22626,15.069306,18.675535,112.52959,76.426109,21.092915,27.567011,0,0,92,0,0,0,0,1
05040,5040,2015,05,5,ANTIOQUIA,ANOR√ç,256.0499877929688,050402015,157.03,39.5,17086,10323,6763,73.236938,0,166,,896.38702,4062.4299,0,126.15,9.7155561,1118.8842,546.96344,571.92072,14.752026,13.311178,49.527584,0,34.721645,54.499374,0,0,57.049988,0,0,0,0,1
05040,5040,2016,05,5,ANTIOQUIA,ANOR√ç,661.7000122070313,050402016,0,35.130001,17304,10401,6903,,0,1,,,,0,133.39999,.057790108,,,,,,,,,,0,0,405.65002,0,0,0,0,1
05040,5040,2017,05,5,ANTIOQUIA,ANOR√ç,1312.280029296875,050402017,0,11,17521,10479,7042,,0,0,,,,0,138.85001,0,,,,,,,,,,0,0,650.58002,0,0,0,0,1
05042,5042,2001,05,5,Antioquia,Santafé de Antioquia,0,050422001,0,0,22346,9574,12772,55.045296,0,3,,1345.15,1878.1899,0,66.730003,.13425222,179.51866,109.39996,70.11869,28.39006,10.79282,0,0,11.839664,29.101391,0,0,,0,0,0,0,1
05042,5042,2002,05,5,Antioquia,Santafé de Antioquia,0,050422002,0,0,22489,9498,12991,49.211369,0,0,,1345.15,1878.1899,0,71.400002,0,307.21805,121.2046,186.01344,35.747326,13.217915,13.980505,0,12.715398,50.160347,0,0,0,0,0,0,0,1
05042,5042,2003,05,5,Antioquia,Santafé de Antioquia,0,050422003,0,0,22629,9421,13208,57.094101,0,7,,1345.15,1878.1899,0,76.029999,.30933759,373.14655,226.95995,146.18658,46.959667,18.501841,.14827234,.41930091,11.065207,31.694708,0,0,0,0,0,0,0,1
05042,5042,2004,05,5,Antioquia,Santafé de Antioquia,0,050422004,0,0,22767,9345,13422,64.63298,0,1,,1345.15,1878.1899,0,80.209999,.043923222,308.45056,111.69515,196.7554,34.584457,21.357824,.14117202,24.10449,8.2604799,32.525692,0,0,0,0,0,0,0,1
05042,5042,2005,05,5,Antioquia,Santafé de Antioquia,0,050422005,0,0,22903,9267,13636,64.515541,0,0,,1345.15,1878.1899,0,84.099998,0,342.2352,159.01012,183.2251,41.446682,24.335117,.21851969,13.184437,23.722078,43.929779,0,0,0,0,0,0,0,1
05042,5042,2006,05,5,Antioquia,Santafé de Antioquia,0,050422006,0,0,23031,9180,13851,66.635475,0,1,,1345.15,1878.1899,0,87.870003,.043419737,417.54742,233.82651,183.72089,44.732357,24.999729,0,112.20783,17.940006,91.202545,0,0,0,0,1,0,0,0
05042,5042,2007,05,5,Antioquia,Santafé de Antioquia,0,050422007,0,0,23190,9128,14062,74.625076,0,0,,1345.15,1878.1899,0,92.870003,0,617.89935,352.65872,265.24063,46.915215,26.807493,.028741833,173.36725,21.769035,145.59901,0,0,0,0,0,0,1,0
05042,5042,2008,05,5,Antioquia,Santafé de Antioquia,0,050422008,0,0,23354,9084,14270,64.609787,0,0,,1345.15,1878.1899,0,100,0,432.98969,143.69736,289.29233,62.370773,19.285561,.011347092,0,22.606749,17.617281,0,0,0,1,0,0,0,0
05042,5042,2009,05,5,Antioquia,Santafé de Antioquia,0,050422009,0,0,23522,9048,14474,62.870895,0,0,,1345.15,1878.1899,0,102,0,454.29993,169.41466,284.88528,83.368057,21.51532,.04701481,0,26.226639,10.674946,0,0,0,0,0,1,0,0
05042,5042,2010,05,5,Antioquia,Santafé de Antioquia,0,050422010,0,0,23688,9014,14674,71.583786,0,0,,1345.15,1878.1899,0,105.24,0,426.20694,152.241,273.96597,89.539925,16.515457,.076576717,0,25.603579,26.160393,0,0,0,0,0,1,0,0
05042,5042,2011,05,5,Antioquia,Santafé de Antioquia,0,050422011,0,0,23858,8987,14871,76.75,0,0,,1345.15,1878.1899,0,109.16,0,485.74539,172.56706,313.17831,103.6628,14.006048,.12736435,21.234905,23.416342,19.588499,0,0,0,0,0,0,0,1
05042,5042,2012,05,5,Antioquia,Santafé de Antioquia,0,050422012,0,0,24025,8961,15064,74.110001,0,3,,1345.15,1878.1899,0,111.82,.12486993,540.72797,418.27979,122.44817,111.99197,15.822255,.044630967,123.00879,25.64304,31.138123,0,0,0,0,0,0,0,1
05042,5042,2013,05,5,Antioquia,Santafé de Antioquia,0,050422013,0,0,24202,8949,15253,73.339996,0,1,,1345.15,1878.1899,0,113.98,.041318901,720.04266,596.61163,123.43102,136.97578,21.435328,561.88251,49.634445,30.892565,50.574978,0,0,0,0,0,0,0,1
05042,5042,2014,05,5,Antioquia,Santafé de Antioquia,0,050422014,0,0,24369,8930,15439,74.305229,0,0,,1345.15,1878.1899,0,118.15,0,1231.2861,1066.5767,164.70958,138.23915,26.181499,539.19879,92.721779,45.680405,56.310486,0,0,0,0,0,0,0,1
05042,5042,2015,05,5,Antioquia,Santafé de Antioquia,0,050422015,0,0,24549,8928,15621,75.151199,0,0,,1345.15,1878.1899,0,126.15,0,1337.7461,807.77899,529.96722,119.90553,29.479345,353.10052,0,35.257946,40.920334,0,0,0,0,0,0,0,1
05042,5042,2016,05,5,Antioquia,Santafé de Antioquia,0,050422016,0,0,24724,8925,15799,,0,2,,,,0,133.39999,.080893062,,,,,,,,,,0,0,0,0,0,0,0,1
05042,5042,2017,05,5,Antioquia,Santafé de Antioquia,0,050422017,0,0,24905,8931,15974,,0,0,,,,0,138.85001,0,,,,,,,,,,0,0,0,0,0,0,0,1
05044,5044,2001,05,5,Antioquia,Anza,0,050442001,0,0,7290,6191,1099,54.737572,0,0,,1378.79,2024.1,0,66.730003,0,444.73282,88.404289,356.32855,10.84813,0,0,2.4382186,3.1692111,14.227635,0,0,,0,0,0,0,1
05044,5044,2002,05,5,Antioquia,Anza,0,050442002,0,0,7329,6215,1114,46.101894,0,3,,1378.79,2024.1,0,71.400002,.40933278,158.48918,31.143883,127.3453,7.1340857,0,5.6997013,0,2.6493883,27.08457,0,0,0,0,0,0,0,1
05044,5044,2003,05,5,Antioquia,Anza,0,050442003,0,0,7362,6234,1128,54.472904,0,0,,1378.79,2024.1,0,76.029999,0,284.38834,174.54559,109.84275,9.8016396,.034480736,0,0,3.1445358,17.039148,0,0,0,0,0,0,0,1
05044,5044,2004,05,5,Antioquia,Anza,0,050442004,0,0,7390,6249,1141,55.639954,0,13,,1378.79,2024.1,0,80.209999,1.7591339,489.34589,134.87059,354.47528,34.41946,0,.43508929,0,2.4232736,24.355888,0,0,0,0,0,0,0,1
05044,5044,2005,05,5,Antioquia,Anza,0,050442005,0,0,7415,6260,1155,57.002838,0,0,,1378.79,2024.1,0,84.099998,0,498.27991,207.4437,290.83621,14.704103,0,1.0509917,0,3.1986775,27.774788,0,0,0,0,0,0,0,1
05044,5044,2006,05,5,Antioquia,Anza,0,050442006,0,0,7433,6265,1168,56.481998,0,3,,1378.79,2024.1,0,87.870003,.40360555,530.7002,241.83017,288.87,10.581535,0,1.2778316,0,4.6810951,34.371922,0,0,0,0,1,0,0,0
05044,5044,2007,05,5,Antioquia,Anza,0,050442007,0,0,7451,6271,1180,58.359467,0,1,,1378.79,2024.1,0,92.870003,.13421017,634.07813,288.02426,346.05386,16.341501,1.0105865,0,0,6.1191568,19.146084,0,0,0,0,0,0,1,0
05044,5044,2008,05,5,Antioquia,Anza,0,050442008,0,0,7468,6276,1192,54.634922,0,0,,1378.79,2024.1,0,100,0,615.87378,214.1702,401.70355,12.07579,1.2611141,0,0,5.4602304,14.961302,0,0,0,1,0,0,0,0
05044,5044,2009,05,5,Antioquia,Anza,0,050442009,0,0,7484,6280,1204,58.023895,0,0,,1378.79,2024.1,0,102,0,767.57159,257.5975,509.97409,13.392099,.35094476,.73241216,0,5.1946111,9.8396845,0,0,0,0,0,1,0,0
05044,5044,2010,05,5,Antioquia,Anza,0,050442010,0,0,7500,6286,1214,63.514839,0,0,,1378.79,2024.1,0,105.24,0,692.99158,259.34219,433.64932,10.935259,0,.31686303,0,6.7096162,34.796276,0,0,0,0,0,1,0,0
05044,5044,2011,05,5,Antioquia,Anza,0,050442011,0,0,7515,6290,1225,62.23,0,0,,1378.79,2024.1,0,109.16,0,824.40234,397.24164,427.16068,12.965762,0,32.509918,0,7.7040248,14.807443,0,0,0,0,0,0,0,1
05044,5044,2012,05,5,Antioquia,Anza,0,050442012,0,0,7529,6295,1234,61.799999,0,0,,1378.79,2024.1,0,111.82,0,708.39886,541.90143,166.49745,10.281119,0,71.921272,.43746665,5.9376917,16.596413,0,0,0,0,0,0,0,1
05044,5044,2013,05,5,Antioquia,Anza,0,050442013,0,0,7543,6299,1244,62.439999,0,0,,1378.79,2024.1,0,113.98,0,917.77026,764.65576,153.11455,14.03348,.32997918,52.319439,99.610443,8.0213909,28.888706,0,0,0,0,0,0,0,1
05044,5044,2014,05,5,Antioquia,Anza,0,050442014,0,0,7556,6304,1252,62.637726,0,0,,1378.79,2024.1,0,118.15,0,929.50433,669.64453,259.8598,17.099577,.74467248,85.914688,11.805433,15.053407,31.837889,0,0,0,0,0,0,0,1
05044,5044,2015,05,5,Antioquia,Anza,0,050442015,0,0,7568,6308,1260,60.901436,0,0,,1378.79,2024.1,0,126.15,0,743.76984,164.0732,579.69666,16.103329,.59756792,51.156944,20.734507,10.276492,26.085281,0,0,0,0,0,0,0,1
05044,5044,2016,05,5,Antioquia,Anza,0,050442016,0,0,7580,6312,1268,,0,0,,,,0,133.39999,0,,,,,,,,,,0,0,0,0,0,0,0,1
05044,5044,2017,05,5,Antioquia,Anza,0,050442017,0,0,7591,6316,1275,,0,0,,,,0,138.85001,0,,,,,,,,,,0,0,0,0,0,0,0,1
05045,5045,2001,05,5,ANTIOQUIA,Apartado,0,050452001,0,0,113575,18038,95537,56.880203,0,54,,0,0,2,66.730003,.47545674,171.53561,24.584383,146.95123,22.254482,14.774927,0,0,25.846169,34.012489,0,0,,0,0,0,0,1
05045,5045,2002,05,5,ANTIOQUIA,Apartado,0,050452002,0,0,118124,18389,99735,57.587547,0,26,,0,0,2,71.400002,.22010769,137.94073,26.330341,111.61039,22.424971,11.745751,0,0,24.242422,23.674204,0,0,0,0,0,0,0,1
05045,5045,2003,05,5,ANTIOQUIA,Apartado,0,050452003,0,0,122640,18769,103871,49.867489,0,315,,0,0,2,76.029999,2.5684931,206.46594,90.402794,116.06313,11.673571,11.759196,4.8507242,2.0475168,24.078314,25.554007,0,0,0,0,0,0,0,1
05045,5045,2004,05,5,ANTIOQUIA,Apartado,0,050452004,0,0,127058,19137,107921,60.247402,0,44,,0,0,2,80.209999,.34629855,175.58958,44.649132,130.94046,22.05806,12.544388,2.9388337,0,25.893845,14.114882,0,0,0,0,0,0,0,1
05045,5045,2005,05,5,ANTIOQUIA,Apartado,0,050452005,0,0,131416,19518,111898,64.641464,0,256,,0,0,2,84.099998,1.9480125,245.3515,94.640869,150.71063,29.411482,13.871119,0,2.9932268,29.870743,28.743181,0,0,0,0,0,0,0,1
05045,5045,2006,05,5,ANTIOQUIA,Apartado,0,050452006,0,0,135654,19889,115765,59.493519,0,18,,0,0,2,87.870003,.13269052,224.61142,98.094292,126.51713,26.772526,15.635243,0,5.6652403,31.432493,23.261288,0,0,0,0,1,0,0,0
05045,5045,2007,05,5,ANTIOQUIA,Apartado,0,050452007,0,0,139913,20264,119649,61.810444,0,86,,0,0,2,92.870003,.61466771,244.9873,97.174957,147.81233,23.087961,15.450494,0,43.905922,31.394518,25.039158,0,0,0,0,0,0,1,0
